pdbid,url,http_code,filepath,filesize,error
1inp,https://pdb-redo.eu/dssp/db/1inp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1inp.dssp,554334,
1io0,https://pdb-redo.eu/dssp/db/1io0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1io0.dssp,255802,
1iq4,https://pdb-redo.eu/dssp/db/1iq4/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iq4.dssp,452404,
1iqz,https://pdb-redo.eu/dssp/db/1iqz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iqz.dssp,230685,
1irq,https://pdb-redo.eu/dssp/db/1irq/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1irq.dssp,161656,
1iwp,https://pdb-redo.eu/dssp/db/1iwp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iwp.dssp,1984080,
1ix9,https://pdb-redo.eu/dssp/db/1ix9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1ix9.dssp,988004,
1iz6,https://pdb-redo.eu/dssp/db/1iz6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iz6.dssp,488854,
1j0p,https://pdb-redo.eu/dssp/db/1j0p/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1j0p.dssp,379621,
1j24,https://pdb-redo.eu/dssp/db/1j24/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1j24.dssp,209304,
1j3e,https://pdb-redo.eu/dssp/db/1j3e/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1j3e.dssp,236298,
1j3w,https://pdb-redo.eu/dssp/db/1j3w/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1j3w.dssp,654465,
1j54,https://pdb-redo.eu/dssp/db/1j54/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1j54.dssp,277050,
1j6r,https://pdb-redo.eu/dssp/db/1j6r/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1j6r.dssp,468987,
